U(k),U(k-1),U(k-2),U(k-3),Y(k),Y(k-1),Y(k-2),Y(k-3)
-0.554933442,0.59711268,0.588506415,-0.044056229,0.320938441,0.565421455,0.687207834,0.898021718
0.837223436,-0.554933442,0.59711268,0.588506415,1.132823441,0.320938441,0.565421455,0.687207834
-0.471445764,0.837223436,-0.554933442,0.59711268,0.099833592,1.132823441,0.320938441,0.565421455
-0.946224917,-0.471445764,0.837223436,-0.554933442,0.814105957,0.099833592,1.132823441,0.320938441
0.04948068,-0.946224917,-0.471445764,0.837223436,0.847473363,0.814105957,0.099833592,1.132823441
-0.87064594,0.04948068,-0.946224917,-0.471445764,0.308774104,0.847473363,0.814105957,0.099833592
-0.140724253,-0.87064594,0.04948068,-0.946224917,0.990086516,0.308774104,0.847473363,0.814105957
0.047677627,-0.140724253,-0.87064594,0.04948068,0.556627399,0.990086516,0.308774104,0.847473363
-0.847950027,0.047677627,-0.140724253,-0.87064594,0.416123697,0.556627399,0.990086516,0.308774104
-0.146670344,-0.847950027,0.047677627,-0.140724253,0.923870424,0.416123697,0.556627399,0.990086516
-0.116623994,-0.146670344,-0.847950027,0.047677627,0.53463063,0.923870424,0.416123697,0.556627399
0.886371804,-0.116623994,-0.146670344,-0.847950027,0.908202748,0.53463063,0.923870424,0.416123697
-0.644276601,0.886371804,-0.116623994,-0.146670344,0.097072636,0.908202748,0.53463063,0.923870424
0.178391304,-0.644276601,0.886371804,-0.116623994,1.14939748,0.097072636,0.908202748,0.53463063
0.377053139,0.178391304,-0.644276601,0.886371804,0.505992554,1.14939748,0.097072636,0.908202748
-0.322747451,0.377053139,0.178391304,-0.644276601,0.470211103,0.505992554,1.14939748,0.097072636
-0.287269287,-0.322747451,0.377053139,0.178391304,0.705181344,0.470211103,0.505992554,1.14939748
-0.08114346,-0.287269287,-0.322747451,0.377053139,0.652342811,0.705181344,0.470211103,0.505992554
0.73213198,-0.08114346,-0.287269287,-0.322747451,0.812577323,0.652342811,0.705181344,0.470211103
-0.092799791,0.73213198,-0.08114346,-0.287269287,0.30886106,0.812577323,0.652342811,0.705181344
-0.557420317,-0.092799791,0.73213198,-0.08114346,0.652507893,0.30886106,0.812577323,0.652342811
0.58471551,-0.557420317,-0.092799791,0.73213198,0.918545804,0.652507893,0.30886106,0.812577323
0.568022274,0.58471551,-0.557420317,-0.092799791,0.487819024,0.918545804,0.652507893,0.30886106
0.044329885,0.568022274,0.58471551,-0.557420317,0.512800546,0.487819024,0.918545804,0.652507893
0.30684838,0.044329885,0.568022274,0.58471551,0.724438803,0.512800546,0.487819024,0.918545804
-0.825423462,0.30684838,0.044329885,0.568022274,0.281488425,0.724438803,0.512800546,0.487819024
-0.564037182,-0.825423462,0.30684838,0.044329885,0.886960336,0.281488425,0.724438803,0.512800546
0.445527668,-0.564037182,-0.825423462,0.30684838,0.810545917,0.886960336,0.281488425,0.724438803
-0.252859869,0.445527668,-0.564037182,-0.825423462,0.355446334,0.810545917,0.886960336,0.281488425
-0.625138349,-0.252859869,0.445527668,-0.564037182,0.657337736,0.355446334,0.810545917,0.886960336
0.244845454,-0.625138349,-0.252859869,0.445527668,0.852130187,0.657337736,0.355446334,0.810545917
-0.204563296,0.244845454,-0.625138349,-0.252859869,0.415324389,0.852130187,0.657337736,0.355446334
0.7692226,-0.204563296,0.244845454,-0.625138349,0.960226442,0.415324389,0.852130187,0.657337736
-0.938588008,0.7692226,-0.204563296,0.244845454,0.044731362,0.960226442,0.415324389,0.852130187
-0.183524034,-0.938588008,0.7692226,-0.204563296,1.192879256,0.044731362,0.960226442,0.415324389
-0.228909496,-0.183524034,-0.938588008,0.7692226,0.453851296,1.192879256,0.044731362,0.960226442
0.113177584,-0.228909496,-0.183524034,-0.938588008,0.7847955,0.453851296,1.192879256,0.044731362
0.737751786,0.113177584,-0.228909496,-0.183524034,0.710772951,0.7847955,0.453851296,1.192879256
-0.386295947,0.737751786,0.113177584,-0.228909496,0.266631581,0.710772951,0.7847955,0.453851296
-0.117688949,-0.386295947,0.737751786,0.113177584,0.8759621,0.266631581,0.710772951,0.7847955
0.636937328,-0.117688949,-0.386295947,0.737751786,0.727600827,0.8759621,0.266631581,0.710772951
-0.630712641,0.636937328,-0.117688949,-0.386295947,0.230078058,0.727600827,0.8759621,0.266631581
0.930840926,-0.630712641,0.636937328,-0.117688949,1.234880562,0.230078058,0.727600827,0.8759621
-0.853522662,0.930840926,-0.630712641,0.636937328,-0.045181739,1.234880562,0.230078058,0.727600827
0.423743166,-0.853522662,0.930840926,-0.630712641,1.409312317,-0.045181739,1.234880562,0.230078058
-0.080455003,0.423743166,-0.853522662,0.930840926,0.267819493,1.409312317,-0.045181739,1.234880562
-0.23916658,-0.080455003,0.423743166,-0.853522662,0.753100673,0.267819493,1.409312317,-0.045181739
0.521526245,-0.23916658,-0.080455003,0.423743166,0.772549433,0.753100673,0.267819493,1.409312317
-0.07305075,0.521526245,-0.23916658,-0.080455003,0.3894386,0.772549433,0.753100673,0.267819493
-0.820344906,-0.07305075,0.521526245,-0.23916658,0.536544141,0.3894386,0.772549433,0.753100673
-0.402527688,-0.820344906,-0.07305075,0.521526245,0.796282661,0.536544141,0.3894386,0.772549433
-0.785648304,-0.402527688,-0.820344906,-0.07305075,0.481051487,0.796282661,0.536544141,0.3894386
-0.31129026,-0.785648304,-0.402527688,-0.820344906,0.833067899,0.481051487,0.796282661,0.536544141
-0.087213051,-0.31129026,-0.785648304,-0.402527688,0.617117344,0.833067899,0.481051487,0.796282661
-0.321760239,-0.087213051,-0.31129026,-0.785648304,0.56410817,0.617117344,0.833067899,0.481051487
-0.429127853,-0.321760239,-0.087213051,-0.31129026,0.628588079,0.56410817,0.617117344,0.833067899
-0.236481718,-0.429127853,-0.321760239,-0.087213051,0.683646736,0.628588079,0.56410817,0.617117344
0.921118154,-0.236481718,-0.429127853,-0.321760239,0.895172879,0.683646736,0.628588079,0.56410817
0.413056709,0.921118154,-0.236481718,-0.429127853,0.354585079,0.895172879,0.683646736,0.628588079
-0.187952211,0.413056709,0.921118154,-0.236481718,0.567328372,0.354585079,0.895172879,0.683646736
0.753216601,-0.187952211,0.413056709,0.921118154,0.882718205,0.567328372,0.354585079,0.895172879
-0.645860439,0.753216601,-0.187952211,0.413056709,0.143716843,0.882718205,0.567328372,0.354585079
0.899710024,-0.645860439,0.753216601,-0.187952211,1.293027925,0.143716843,0.882718205,0.567328372
0.352425754,0.899710024,-0.645860439,0.753216601,0.25429802,1.293027925,0.143716843,0.882718205
0.019987703,0.352425754,0.899710024,-0.645860439,0.696527892,0.25429802,1.293027925,0.143716843
0.447882413,0.019987703,0.352425754,0.899710024,0.695413467,0.696527892,0.25429802,1.293027925
-0.668466224,0.447882413,0.019987703,0.352425754,0.288345343,0.695413467,0.696527892,0.25429802
-0.607003807,-0.668466224,0.447882413,0.019987703,0.824978316,0.288345343,0.695413467,0.696527892
0.149487258,-0.607003807,-0.668466224,0.447882413,0.767424673,0.824978316,0.288345343,0.695413467
0.993748079,0.149487258,-0.607003807,-0.668466224,0.769385818,0.767424673,0.824978316,0.288345343
0.639767156,0.993748079,0.149487258,-0.607003807,0.426985227,0.769385818,0.767424673,0.824978316
-0.425692616,0.639767156,0.993748079,0.149487258,0.402424802,0.426985227,0.769385818,0.767424673
-0.8489874,-0.425692616,0.639767156,0.993748079,0.628511644,0.402424802,0.426985227,0.769385818
0.095719728,-0.8489874,-0.425692616,0.639767156,0.892683782,0.628511644,0.402424802,0.426985227
0.671606536,0.095719728,-0.8489874,-0.425692616,0.667535992,0.892683782,0.628511644,0.402424802
-0.965834591,0.671606536,0.095719728,-0.8489874,0.156746597,0.667535992,0.892683782,0.628511644
0.30329155,-0.965834591,0.671606536,0.095719728,1.230066839,0.156746597,0.667535992,0.892683782
0.427999691,0.30329155,-0.965834591,0.671606536,0.464429511,1.230066839,0.156746597,0.667535992
-0.050728532,0.427999691,0.30329155,-0.965834591,0.54177773,0.464429511,1.230066839,0.156746597
-0.783296471,-0.050728532,0.427999691,0.30329155,0.467996365,0.54177773,0.464429511,1.230066839
0.919800738,-0.783296471,-0.050728532,0.427999691,1.146139723,0.467996365,0.54177773,0.464429511
0.031441829,0.919800738,-0.783296471,-0.050728532,0.197873123,1.146139723,0.467996365,0.54177773
0.237505958,0.031441829,0.919800738,-0.783296471,0.884756895,0.197873123,1.146139723,0.467996365
-0.868468105,0.237505958,0.031441829,0.919800738,0.242203592,0.884756895,0.197873123,1.146139723
-0.965971546,-0.868468105,0.237505958,0.031441829,0.824068563,0.242203592,0.884756895,0.197873123
-0.728367799,-0.965971546,-0.868468105,0.237505958,0.655924521,0.824068563,0.242203592,0.884756895
-0.052049054,-0.728367799,-0.965971546,-0.868468105,0.809390335,0.655924521,0.824068563,0.242203592
0.587310713,-0.052049054,-0.728367799,-0.965971546,0.715114739,0.809390335,0.655924521,0.824068563
-0.949977001,0.587310713,-0.052049054,-0.728367799,0.169363907,0.715114739,0.809390335,0.655924521
0.799529592,-0.949977001,0.587310713,-0.052049054,1.34004128,0.169363907,0.715114739,0.809390335
0.854076175,0.799529592,-0.949977001,0.587310713,0.401003055,1.34004128,0.169363907,0.715114739
0.803646425,0.854076175,0.799529592,-0.949977001,0.658463072,0.401003055,1.34004128,0.169363907
0.105056577,0.803646425,0.854076175,0.799529592,0.388138119,0.658463072,0.401003055,1.34004128
0.561546581,0.105056577,0.803646425,0.854076175,0.829259082,0.388138119,0.658463072,0.401003055
0.288387028,0.561546581,0.105056577,0.803646425,0.450302202,0.829259082,0.388138119,0.658463072
-0.334074813,0.288387028,0.561546581,0.105056577,0.519476656,0.450302202,0.829259082,0.388138119
-0.79115291,-0.334074813,0.288387028,0.561546581,0.560555548,0.519476656,0.450302202,0.829259082
-0.114194584,-0.79115291,-0.334074813,0.288387028,0.849594667,0.560555548,0.519476656,0.450302202
-0.719243714,-0.114194584,-0.79115291,-0.334074813,0.395106445,0.849594667,0.560555548,0.519476656
0.712829842,-0.719243714,-0.114194584,-0.79115291,1.110771758,0.395106445,0.849594667,0.560555548
0.336961497,0.712829842,-0.719243714,-0.114194584,0.344151787,1.110771758,0.395106445,0.849594667
-0.599964369,0.336961497,0.712829842,-0.719243714,0.492884057,0.344151787,1.110771758,0.395106445
0.9721786,-0.599964369,0.336961497,0.712829842,1.092878344,0.492884057,0.344151787,1.110771758
0.577864887,0.9721786,-0.599964369,0.336961497,0.330623501,1.092878344,0.492884057,0.344151787
-0.096420021,0.577864887,0.9721786,-0.599964369,0.554062913,0.330623501,1.092878344,0.492884057
0.19271121,-0.096420021,0.577864887,0.9721786,0.720578401,0.554062913,0.330623501,1.092878344
0.200803597,0.19271121,-0.096420021,0.577864887,0.57358744,0.720578401,0.554062913,0.330623501
0.953221894,0.200803597,0.19271121,-0.096420021,0.813554978,0.57358744,0.720578401,0.554062913
0.961589577,0.953221894,0.200803597,0.19271121,0.505834016,0.813554978,0.57358744,0.720578401
0.368933457,0.961589577,0.953221894,0.200803597,0.467840307,0.505834016,0.813554978,0.57358744
0.606555533,0.368933457,0.961589577,0.953221894,0.722231867,0.467840307,0.505834016,0.813554978
-0.396877506,0.606555533,0.368933457,0.961589577,0.299455873,0.722231867,0.467840307,0.505834016
-0.792642241,-0.396877506,0.606555533,0.368933457,0.690455564,0.299455873,0.722231867,0.467840307
0.800276825,-0.792642241,-0.396877506,0.606555533,1.029418392,0.690455564,0.299455873,0.722231867
-0.359372082,0.800276825,-0.792642241,-0.396877506,0.162825946,1.029418392,0.690455564,0.299455873
0.266668549,-0.359372082,0.800276825,-0.792642241,1.034452693,0.162825946,1.029418392,0.690455564
-0.084459565,0.266668549,-0.359372082,0.800276825,0.390417232,1.034452693,0.162825946,1.029418392
-0.221394587,-0.084459565,0.266668549,-0.359372082,0.689197801,0.390417232,1.034452693,0.162825946
0.164973802,-0.221394587,-0.084459565,0.266668549,0.699658809,0.689197801,0.390417232,1.034452693
0.731989598,0.164973802,-0.221394587,-0.084459565,0.721858636,0.699658809,0.689197801,0.390417232
0.913541941,0.731989598,0.164973802,-0.221394587,0.589556376,0.721858636,0.699658809,0.689197801
0.255855179,0.913541941,0.731989598,0.164973802,0.419007556,0.589556376,0.721858636,0.699658809
-0.691509599,0.255855179,0.913541941,0.731989598,0.455083929,0.419007556,0.589556376,0.721858636
-0.342335868,-0.691509599,0.255855179,0.913541941,0.809114494,0.455083929,0.419007556,0.589556376
0.354805932,-0.342335868,-0.691509599,0.255855179,0.744158856,0.809114494,0.455083929,0.419007556
0.81963765,0.354805932,-0.342335868,-0.691509599,0.671809904,0.744158856,0.809114494,0.455083929
0.496100725,0.81963765,0.354805932,-0.342335868,0.476288017,0.671809904,0.744158856,0.809114494
-0.94426686,0.496100725,0.81963765,0.354805932,0.292477664,0.476288017,0.671809904,0.744158856
0.837365995,-0.94426686,0.496100725,0.81963765,1.266329318,0.292477664,0.476288017,0.671809904
-0.697046629,0.837365995,-0.94426686,0.496100725,0.015770685,1.266329318,0.292477664,0.476288017
0.339189511,-0.697046629,0.837365995,-0.94426686,1.278385534,0.015770685,1.266329318,0.292477664
0.114473019,0.339189511,-0.697046629,0.837365995,0.365768683,1.278385534,0.015770685,1.266329318
0.957332846,0.114473019,0.339189511,-0.697046629,0.937179716,0.365768683,1.278385534,0.015770685
-0.933221528,0.957332846,0.114473019,0.339189511,-0.004290869,0.937179716,0.365768683,1.278385534
0.490287458,-0.933221528,0.957332846,0.114473019,1.406847683,-0.004290869,0.937179716,0.365768683
-0.691635693,0.490287458,-0.933221528,0.957332846,0.095486054,1.406847683,-0.004290869,0.937179716
-0.7368464,-0.691635693,0.490287458,-0.933221528,0.936115922,0.095486054,1.406847683,-0.004290869
-0.829183742,-0.7368464,-0.691635693,0.490287458,0.530255984,0.936115922,0.095486054,1.406847683
-0.610925378,-0.829183742,-0.7368464,-0.691635693,0.749509215,0.530255984,0.936115922,0.095486054
-0.366868009,-0.610925378,-0.829183742,-0.7368464,0.663149484,0.749509215,0.530255984,0.936115922
0.011786107,-0.366868009,-0.610925378,-0.829183742,0.714275793,0.663149484,0.749509215,0.530255984
-0.377605834,0.011786107,-0.366868009,-0.610925378,0.485399419,0.714275793,0.663149484,0.749509215
0.485529088,-0.377605834,0.011786107,-0.366868009,0.90788362,0.485399419,0.714275793,0.663149484
0.980977239,0.485529088,-0.377605834,0.011786107,0.623726568,0.90788362,0.485399419,0.714275793
0.423102507,0.980977239,0.485529088,-0.377605834,0.427349695,0.623726568,0.90788362,0.485399419
0.456803831,0.423102507,0.980977239,0.485529088,0.687869368,0.427349695,0.623726568,0.90788362
0.782287821,0.456803831,0.423102507,0.980977239,0.650993718,0.687869368,0.427349695,0.623726568
0.676102243,0.782287821,0.456803831,0.423102507,0.540035038,0.650993718,0.687869368,0.427349695
-0.160181932,0.676102243,0.782287821,0.456803831,0.40645972,0.540035038,0.650993718,0.687869368
-0.821523286,-0.160181932,0.676102243,0.782287821,0.553678834,0.40645972,0.540035038,0.650993718
-0.212927761,-0.821523286,-0.160181932,0.676102243,0.836858709,0.553678834,0.40645972,0.540035038
-0.032930662,-0.212927761,-0.821523286,-0.160181932,0.600053349,0.836858709,0.553678834,0.40645972
-0.891129032,-0.032930662,-0.212927761,-0.821523286,0.412076102,0.600053349,0.836858709,0.553678834
-0.175265763,-0.891129032,-0.032930662,-0.212927761,0.931699398,0.412076102,0.600053349,0.836858709
0.298337986,-0.175265763,-0.891129032,-0.032930662,0.644843115,0.931699398,0.412076102,0.600053349
0.814146633,0.298337986,-0.175265763,-0.891129032,0.72199598,0.644843115,0.931699398,0.412076102
0.115083998,0.814146633,0.298337986,-0.175265763,0.365248458,0.72199598,0.644843115,0.931699398
-0.089481754,0.115083998,0.814146633,0.298337986,0.67557177,0.365248458,0.72199598,0.644843115
-0.886658615,-0.089481754,0.115083998,0.814146633,0.401991073,0.67557177,0.365248458,0.72199598
0.240832927,-0.886658615,-0.089481754,0.115083998,1.039477119,0.401991073,0.67557177,0.365248458
0.827604167,0.240832927,-0.886658615,-0.089481754,0.624972918,1.039477119,0.401991073,0.67557177
-0.851429996,0.827604167,0.240832927,-0.886658615,0.154256122,0.624972918,1.039477119,0.401991073
-0.056986704,-0.851429996,0.827604167,0.240832927,1.107541167,0.154256122,0.624972918,1.039477119
-0.278908081,-0.056986704,-0.851429996,0.827604167,0.421855571,1.107541167,0.154256122,0.624972918
-0.388813843,-0.278908081,-0.056986704,-0.851429996,0.689775277,0.421855571,1.107541167,0.154256122
-0.651259631,-0.388813843,-0.278908081,-0.056986704,0.545623914,0.689775277,0.421855571,1.107541167
-0.298662475,-0.651259631,-0.388813843,-0.278908081,0.76770019,0.545623914,0.689775277,0.421855571
0.88720189,-0.298662475,-0.651259631,-0.388813843,0.877106005,0.76770019,0.545623914,0.689775277
-0.965122639,0.88720189,-0.298662475,-0.651259631,0.025293737,0.877106005,0.76770019,0.545623914
-0.301953509,-0.965122639,0.88720189,-0.298662475,1.189378667,0.025293737,0.877106005,0.76770019
-0.533626115,-0.301953509,-0.965122639,0.88720189,0.413930115,1.189378667,0.025293737,0.877106005
0.128453273,-0.533626115,-0.301953509,-0.965122639,0.899449686,0.413930115,1.189378667,0.025293737
0.236059718,0.128453273,-0.533626115,-0.301953509,0.546947223,0.899449686,0.413930115,1.189378667
-0.779762272,0.236059718,0.128453273,-0.533626115,0.380675981,0.546947223,0.899449686,0.413930115
0.127903508,-0.779762272,0.236059718,0.128453273,0.990187456,0.380675981,0.546947223,0.899449686
0.510507116,0.127903508,-0.779762272,0.236059718,0.591720958,0.990187456,0.380675981,0.546947223
-0.334299941,0.510507116,0.127903508,-0.779762272,0.391523702,0.591720958,0.990187456,0.380675981
0.557138556,-0.334299941,0.510507116,0.127903508,0.958211321,0.391523702,0.591720958,0.990187456
0.745501401,0.557138556,-0.334299941,0.510507116,0.529903898,0.958211321,0.391523702,0.591720958
-0.792636034,0.745501401,0.557138556,-0.334299941,0.231826399,0.529903898,0.958211321,0.391523702
0.278572444,-0.792636034,0.745501401,0.557138556,1.119236624,0.231826399,0.529903898,0.958211321
